news_id,titulo,investigador_id,nombre,departamento,grupos,nombre_oficial
79,Una investigación de la Universidad de Oviedo analiza el potencial de la música para reducir el estrés en pacientes críticos,https://portalinvestigacion.uniovi.es/investigadores/219680/detalle,DANIEL FERNANDEZ ALVAREZ,Informática,Web Semántica Oviedo,DANIEL FERNANDEZ ALVAREZ
79,Una investigación de la Universidad de Oviedo analiza el potencial de la música para reducir el estrés en pacientes críticos,https://portalinvestigacion.uniovi.es/investigadores/217017/detalle,JOSE PAULINO FERNANDEZ ALVAREZ,,Materials-pro,JOSE PAULINO FERNANDEZ ALVAREZ
79,Una investigación de la Universidad de Oviedo analiza el potencial de la música para reducir el estrés en pacientes críticos,https://portalinvestigacion.uniovi.es/investigadores/217016/detalle,ALBERTO MANUEL FERNANDEZ ALVAREZ,Informática,Computational Reflection Research Group,ALBERTO MANUEL FERNANDEZ ALVAREZ
79,Una investigación de la Universidad de Oviedo analiza el potencial de la música para reducir el estrés en pacientes críticos,https://portalinvestigacion.uniovi.es/investigadores/2353797/detalle,ENOL ALVAREZ FERNANDEZ,Derecho Privado y de la Empresa,Grupo de Investigación en Derecho Social de la Universidad de Oviedo,ENOL ALVAREZ FERNANDEZ
80,"Javier Fernández Teruelo, reelegido presidente de la Conferencia de Decanas y Decanos de Facultades de Derecho de España",https://portalinvestigacion.uniovi.es/investigadores/219959/detalle,JAVIER FERNANDEZ GONZALEZ,,Materials-pro,JAVIER FERNANDEZ GONZALEZ
80,"Javier Fernández Teruelo, reelegido presidente de la Conferencia de Decanas y Decanos de Facultades de Derecho de España",https://portalinvestigacion.uniovi.es/investigadores/218879/detalle,LUIS JAVIER FERNANDEZ MENENDEZ,Física,"Grupo de Espectroscopia, Láseres y Plasmas",LUIS JAVIER FERNANDEZ MENENDEZ
80,"Javier Fernández Teruelo, reelegido presidente de la Conferencia de Decanas y Decanos de Facultades de Derecho de España",https://portalinvestigacion.uniovi.es/investigadores/219035/detalle,JAVIER FERNANDEZ REYNES,Química Orgánica e Inorgánica,Química de Moléculas y Macromoléculas Inorgánicas,JAVIER FERNANDEZ REYNES
80,"Javier Fernández Teruelo, reelegido presidente de la Conferencia de Decanas y Decanos de Facultades de Derecho de España",https://portalinvestigacion.uniovi.es/investigadores/217503/detalle,FRANCISCO JAVIER FERNANDEZ RIO,Ciencias de la Educación,"Educación, Actividad Física, Deporte y Salud",FRANCISCO JAVIER FERNANDEZ RIO
80,"Javier Fernández Teruelo, reelegido presidente de la Conferencia de Decanas y Decanos de Facultades de Derecho de España",https://portalinvestigacion.uniovi.es/investigadores/217636/detalle,JAVIER FERNANDEZ MENENDEZ,Física,Física de Altas Energías,JAVIER FERNANDEZ MENENDEZ
80,"Javier Fernández Teruelo, reelegido presidente de la Conferencia de Decanas y Decanos de Facultades de Derecho de España",https://portalinvestigacion.uniovi.es/investigadores/218865/detalle,JAVIER FERNANDEZ FERNANDEZ,,Biotecnología de Nutracéuticos y Compuestos Bioactivos,JAVIER FERNANDEZ FERNANDEZ
80,"Javier Fernández Teruelo, reelegido presidente de la Conferencia de Decanas y Decanos de Facultades de Derecho de España",https://portalinvestigacion.uniovi.es/investigadores/218878/detalle,JAVIER FERNANDEZ MATEOS,Bioquímica y Biología Molecular,"Genomas, Cáncer y Envejecimiento",JAVIER FERNANDEZ MATEOS
80,"Javier Fernández Teruelo, reelegido presidente de la Conferencia de Decanas y Decanos de Facultades de Derecho de España",https://portalinvestigacion.uniovi.es/investigadores/217049/detalle,FRANCISCO JAVIER FERNANDEZ GARCIA,No especificado,,FRANCISCO JAVIER FERNANDEZ GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217553/detalle,JAVIER GARCIA AMEZ,Ciencias Jurídicas Básicas,Grupo de Investigación de Ciencias Penales y Criminologicas,JAVIER GARCIA AMEZ
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,Derecho Público,Derechos Fundamentales y Constitución,IGNACIO VILLAVERDE MENENDEZ
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217782/detalle,CARLOS ANTONIO LOPEZ SANCHEZ,Biología de Organismos y Sistemas,Gestión Inteligente de Bosques,CARLOS ANTONIO LOPEZ SANCHEZ
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/219511/detalle,NICOLAS RODRIGUEZ GARCIA,Ciencias Jurídicas Básicas,"Estudios de Derecho Procesal (España, Europa e Iberoamérica)",NICOLAS RODRIGUEZ GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217410/detalle,RAQUEL GARCIA GARCIA,Administración de Empresas,Grupo de Estrategias de Crecimiento e Internacionalización,RAQUEL GARCIA GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217405/detalle,DANIEL GARCIA GARCIA,Biología de Organismos y Sistemas,Laboratorio de Biodiversidad y Servicios de los Ecosistemas,DANIEL GARCIA GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/218356/detalle,JOSE IGNACIO RODRIGUEZ GARCIA,No especificado,,JOSE IGNACIO RODRIGUEZ GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/219152/detalle,MARTA SOLEDAD GARCIA RODRIGUEZ,Ciencias de la Educación,Teaching and Curriculum Group,MARTA SOLEDAD GARCIA RODRIGUEZ
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217429/detalle,JAVIER GARCIA MARTINEZ,,Autogestión de Sistemas Informáticos | Ingeniería de Computadores,JAVIER GARCIA MARTINEZ
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217756/detalle,JOSE ANTONIO LOPEZ CEREZO,Filosofía,Grupo de Investigación de Estudios Sociales de la Ciencia,JOSE ANTONIO LOPEZ CEREZO
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/218790/detalle,JOSE GARCIA GARCIA,Estadística e Investigación Operativa y Didáctica de la Matemática,Estadística con Elementos Imprecisos Aleatorios & comparación de Distribuciones entre Elementos Aleatorios,JOSE GARCIA GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/219166/detalle,JAVIER GARCIA FERNANDEZ,Física,Magnetismo de Materiales y Nanomateriales,JAVIER GARCIA FERNANDEZ
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217758/detalle,MARIA CONCEPCION LOPEZ DIAZ,Matemáticas,"Grupo de Investigación en Algebra, Codificación y Criptografía",MARIA CONCEPCION LOPEZ DIAZ
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217407/detalle,MARIA ANGELES GARCIA GARCIA,No especificado,,MARIA ANGELES GARCIA GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217780/detalle,ANTONIO MIGUEL LOPEZ RODRIGUEZ,"Ingeniería Eléctrica, Electrónica, de Comunicaciones y de Sistemas (DIEECS)",Sistemas Multisensor y Robótica,ANTONIO MIGUEL LOPEZ RODRIGUEZ
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217644/detalle,FRANCISCO JAVIER IGLESIAS RODRIGUEZ,Explotación y Prospección de Minas,Grupo de Modelización Matemática Aplicada,FRANCISCO JAVIER IGLESIAS RODRIGUEZ
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217409/detalle,MARIA SERAFINA GARCIA GARCIA,Filología Española,Lingüística Funcional del Español,MARIA SERAFINA GARCIA GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217459/detalle,MARCO ANTONIO GARCIA TAMARGO,Economía Cuantitativa,Grupo de Decisión Multicriterio Universidad de Oviedo,MARCO ANTONIO GARCIA TAMARGO
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217404/detalle,BEATRIZ GARCIA GARCIA,Matemáticas,"Grupo de Investigación en Algebra, Codificación y Criptografía",BEATRIZ GARCIA GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217425/detalle,JAVIER GARCIA LUENGO,Derecho Público,Derecho Administrativo,JAVIER GARCIA LUENGO
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217451/detalle,MIGUEL GARCIA RODRIGUEZ,Informática,Computational Reflection Research Group,MIGUEL GARCIA RODRIGUEZ
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217449/detalle,JORGE GARCIA RODRIGUEZ,No especificado,,JORGE GARCIA RODRIGUEZ
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/219148/detalle,JORGE GARCIA GARCIA,"Ingeniería Eléctrica, Electrónica, de Comunicaciones y de Sistemas (DIEECS)",Laboratory for Electrical Energy Management Unified Research,JORGE GARCIA GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/219825/detalle,ROBERTO GARCIA GARCIA,Construcción e Ingeniería de Fabricación,Integridad Estructural: Materiales y Estructuras,ROBERTO GARCIA GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/219675/detalle,ISMAEL GARCIA GARCIA,Construcción e Ingeniería de Fabricación,Tecnología y Sostenibilidad en la Construcción con Acero y Hormigón (TESCAH),ISMAEL GARCIA GARCIA
81,Crue - Secretarías Generales aborda los principales retos normativos en la Universidad de La Laguna,https://portalinvestigacion.uniovi.es/investigadores/217452/detalle,NURIA GARCIA RODRIGUEZ,Administración de Empresas,Smart Marketing Advances in Research and Theory,NURIA GARCIA RODRIGUEZ
82,Un total de 5.157 estudiantes se examinan de la PAU en Asturias la próxima semana,https://portalinvestigacion.uniovi.es/investigadores/217775/detalle,ALFONSO JOAQUIN LOPEZ MUÑIZ,Morfología y Biología Celular,Sistema Nervioso Periférico y Órganos de los Sentidos,ALFONSO JOAQUIN LOPEZ MUÑIZ
82,Un total de 5.157 estudiantes se examinan de la PAU en Asturias la próxima semana,https://portalinvestigacion.uniovi.es/investigadores/220173/detalle,SANTIAGO ALFONSO LOPEZ NAVIA,Filología Española,Grupo de Estudios Cervantinos,SANTIAGO ALFONSO LOPEZ NAVIA
84,La Universidad de Oviedo lidera un proyecto nacional para evaluar el impacto de contaminantes emergentes en los ecosistemas marinos,https://portalinvestigacion.uniovi.es/investigadores/217465/detalle,EVA GARCIA VAZQUEZ,Biología de Organismos y Sistemas,Aula de Investigación sobre Recursos Naturales,EVA GARCIA VAZQUEZ
84,La Universidad de Oviedo lidera un proyecto nacional para evaluar el impacto de contaminantes emergentes en los ecosistemas marinos,https://portalinvestigacion.uniovi.es/investigadores/216842/detalle,YAISEL JUAN BORRELL PICHS,Biología de Organismos y Sistemas,Aula de Investigación sobre Recursos Naturales,YAISEL JUAN BORRELL PICHS
84,La Universidad de Oviedo lidera un proyecto nacional para evaluar el impacto de contaminantes emergentes en los ecosistemas marinos,https://portalinvestigacion.uniovi.es/investigadores/2370664/detalle,SARA FERNANDEZ GARCIA,No especificado,,SARA FERNANDEZ GARCIA
84,La Universidad de Oviedo lidera un proyecto nacional para evaluar el impacto de contaminantes emergentes en los ecosistemas marinos,https://portalinvestigacion.uniovi.es/investigadores/218448/detalle,JAIME SOLIS MARTINEZ,Informática,Ingeniería Dirigida por Modelos,JAIME SOLIS MARTINEZ
84,La Universidad de Oviedo lidera un proyecto nacional para evaluar el impacto de contaminantes emergentes en los ecosistemas marinos,https://portalinvestigacion.uniovi.es/investigadores/218727/detalle,LAURA MARTINEZ CAÑAMERO,Psicología,"Grupo de Aprendizaje Escolar, Dificultades y Rendimiento Académico",LAURA MARTINEZ CAÑAMERO
84,La Universidad de Oviedo lidera un proyecto nacional para evaluar el impacto de contaminantes emergentes en los ecosistemas marinos,https://portalinvestigacion.uniovi.es/investigadores/218138/detalle,MARIA TRINIDAD PEREZ MENDEZ,Biología de Organismos y Sistemas,Aula de Investigación sobre Recursos Naturales,MARIA TRINIDAD PEREZ MENDEZ
84,La Universidad de Oviedo lidera un proyecto nacional para evaluar el impacto de contaminantes emergentes en los ecosistemas marinos,https://portalinvestigacion.uniovi.es/investigadores/219703/detalle,LAURA MIRALLES LOPEZ,No especificado,,LAURA MIRALLES LOPEZ
84,La Universidad de Oviedo lidera un proyecto nacional para evaluar el impacto de contaminantes emergentes en los ecosistemas marinos,https://portalinvestigacion.uniovi.es/investigadores/218867/detalle,SARA FERNANDEZ FERNANDEZ,No especificado,,SARA FERNANDEZ FERNANDEZ
84,La Universidad de Oviedo lidera un proyecto nacional para evaluar el impacto de contaminantes emergentes en los ecosistemas marinos,https://portalinvestigacion.uniovi.es/investigadores/219968/detalle,LAURA MARTINEZ ARIAS,Medicina,"Metabolismo Óseo, Vascular, Enfermedades Inflamatorias Crónicas y Biomarcadores",LAURA MARTINEZ ARIAS
85,La Universidad de Oviedo lanza una campaña divulgativa en vídeo sobre el eclipse total de Sol con investigadores del ICTEA,https://portalinvestigacion.uniovi.es/investigadores/2355302/detalle,NOEMI PINILLA ALONSO,Explotación y Prospección de Minas,Grupo de Modelización Matemática Aplicada,NOEMI PINILLA ALONSO
85,La Universidad de Oviedo lanza una campaña divulgativa en vídeo sobre el eclipse total de Sol con investigadores del ICTEA,https://portalinvestigacion.uniovi.es/investigadores/217133/detalle,ENRIQUE DIEZ ALONSO,Explotación y Prospección de Minas,Grupo de Modelización Matemática Aplicada,ENRIQUE DIEZ ALONSO
85,La Universidad de Oviedo lanza una campaña divulgativa en vídeo sobre el eclipse total de Sol con investigadores del ICTEA,https://portalinvestigacion.uniovi.es/investigadores/216849/detalle,DANIEL ALVAREZ MANTARAS,No especificado,,DANIEL ALVAREZ MANTARAS
85,La Universidad de Oviedo lanza una campaña divulgativa en vídeo sobre el eclipse total de Sol con investigadores del ICTEA,https://portalinvestigacion.uniovi.es/investigadores/217196/detalle,FRANCISCO JAVIER DE COS JUEZ,Explotación y Prospección de Minas,Grupo de Modelización Matemática Aplicada,FRANCISCO JAVIER DE COS JUEZ
86,La Universidad de Oviedo y Gonvarri Metal Structures R&D crean una cátedra conjunta para impulsar la innovación y la transformación industrial en Asturias,https://portalinvestigacion.uniovi.es/investigadores/219653/detalle,RUBEN USAMENTIAGA FERNANDEZ,,Autogestión de Sistemas Informáticos | Ingeniería de Computadores,RUBEN USAMENTIAGA FERNANDEZ
